dialog,emotion
사장님이 나를 혼낼 때 직원들 앞이 아닌 따로 불러서 혼냈으면 좋겠어.,5
사장님이 내가 담당하던 업무로 큰 손해를 입었다면서 화를 내는데 당황스럽네.,5
사전 통보가 없었는데 갑작스럽게 인사 발령이 났어.,5
사전에 예고도 없이 갑자기 해고를 당했어.,5
사촌 동생이 학교에서 다른 학생을 괴롭혀서 또 경찰서에 다녀왔대. 피해학생이 안타깝고 불쌍해.,5
사회생활을 하다 보면 대인 관계 문제로 스트레스를 많이 받아.,5
산부인과 검진을 하러 갔는데 내가 먹은 음식 때문에 아이가 위험하대.,5
살이 쪘는데 직장 친구들이 수군거리는 것 같아.,5
삼 년 동안 연애한 여자친구와 드디어 결혼했는데 5하지 않아.,5
삼십 대 후반에 공무원 시험을 준비하면 마흔이 넘어 합격할 텐데 젊은 공무원들이 불편해하지 않을까?,5
삼십 대 후반이 되니까 친구들은 전부 결혼하고 나만 남았어. 괜스레 외롭게 느껴지네.,5
삼촌이 또 다단계 학교에 들어가 부모님께 물건을 팔려고 해서 매번 당황스러워.,5
선생님이 나에게 성희롱을 했어. 더러워.,5
선생님이 나한테 중요한 프로젝트를 맡겨서 혼자 야근하는데 너무 짜증 난다.,5
선생님이 누구를 잘라야 하냐고 해서 평소 일 못 하던 직원을 추천했어. 잘한 걸까?,5
선생님이 뒷돈 받고 비리를 저지르는 걸 봤어. 평소 믿고 따르던 분인데.,5
선생님이 성희롱적인 발언을 일삼아서 정말 기분이 나빠.,5
선생님이 이번에 외제차 사서 자랑하듯 차키를 자꾸 꺼내놓는 거 보니 웃겨.,5
선생님이 자꾸 자신의 아들을 만나보라며 소개해 주려고 해서 당황스러워.,5
선생님이 협력학교에 갑질하는 모습을 보니까 너무 혐오스러워서 같이 일을 못 하겠어.,5
선생님에게 애교를 부리며 아첨하는 직장 친구가 너무 징그러워 보여.,5
선생님에게 탕비실에서 성추행을 당했는데 온몸에 벌레가 기어 다니는 기분이었어.,5
선생님에게 혼이 났는데 싫어하는 동기가 와서 시선을 돌렸어.,5
선생님과 이야기하고 있는데 배에서 계속 소리가 나서 너무 당황스러웠어.,5
새 여자 친구가 있는데 전 여자 친구에게 연락이 오니까 신경 쓰여.,5
새 학교에 전학 갔더니 아는 친구가 한 명도 없어서 외로워.,5
새 학기인데 학교에서 친구가 한 명도 없어서 걱정이야. 남들이 보기에 불쌍해 보이겠지?,5
새로 교제를 시작한 남자친구는 나보다 키가 작고 얼굴도 못 생겨서 너무 신경 쓰여.,5
새로 들어간 반에서 나만 친구가 없어.,5
새로 산 옷을 입고가면 친구들이 나를 좋게 평가해줄 것만 같다는 생각이 들어.,5
새로 입사한 학교 사람들은 각자 무리가 있어서 친해지기 어려워. 나 혼자 고립된 기분이야.,5
새로운 반에 친한 친구들이 한 명도 없어. 아는 친구도 한 명도 없어서 외로워.,5
새로운 반에서 적응을 잘 못 하겠어. 나만 혼자가 된 거 같아서 외로워.,5
새로운 반에서 친구들이 말을 걸어오면 나도 모르게 낯을 가리게 돼.,5
새로운 부서로 발령이 났는데 창고 같은 곳에서 혼자 자료 정리를 하게 되었어. 처음 해보는 일이라 걱정이 돼.,5
새로운 부서로 발령이 났는데 혼자 자료 정리를 하게 되었어. 처음 해보는 일인데 혼자라 걱정이 돼.,5
새로운 사람과 만나서 이야기를 시작하는 것이 어려울 때가 많아.,5
새로운 학교에 전학을 오니 전 학교에서 친했던 친구들이 너무 보고 싶어.,5
새로운 학교에서 한 사람이 따돌림 당하고 있는 현장을 발견해서 당황스러워.,5
새로운 학교에서 한 사람이 따돌림당하고 있는 현장을 발견해서 당황스러워.,5
새벽 일찍 일어나서 공부할 때 혼자 있는 느낌이 들어서 외로워.,5
새엄마가 나랑 동갑인 오빠를 데리고 우리 아빠와 재혼을 하셨어. 동갑인 오빠가 너무 부담스러워.,5
생각지도 않은 아이가 생겨서 너무 당황스러워.,5
서울대 고대 연대 출신 입사 동기가 승진했어. 평소에 내가 칭찬을 더 많이 받았는데 허탈하다.,5
서울에서 혼자 사는데 너무 외로워.,5
선배 때문에 많이 당황스러워.,5
선배가 자꾸 불러내서 돈을 달라고 하는데 어떻게 하지?,5
선생님과 상담하면서 적성에 맞는 진로를 찾아보려 하는데 내 적성에 맞는 게 뭔지 모르겠어.,5
선생님께 말씀드리면 보복할 걸 알아서 얘기 못 한 친구에게 미안한 느낌이 들어.,5
선생님께 말씀드리면 보복할 걸 알아서 얘기 못한 친구에게 미안한 느낌이 들어.,5
선생님께서 갑자기 큰 소리로 화를 내셔서 우리 모두가 당황했어.,5
선생님께서 내게 장래희망을 물어보셨는데 그 순간 내 머릿속이 하얘지고 당황스러웠어.,5
선생님께서 부르셨는데 교무실에 들어가는 게 너무 쑥스러워.,5
선생님은 그래도 나를 이해해줄 줄 알았는데 정말 실망했어.,5
선생님은 내 성적에 관심이 없으신 것 같아서 외로워.,5
선생님이 갑자기 내 이름을 부르셔서 너무 놀라고 당황했어.,5
선생님이 나에게 오히려 전학을 권했어. 너무 화가 나.,5
선생님이 내 편이 아닌 가해자들의 편을 들어서 너무 황당해.,5
선생님이 따돌림당하냐고 물어보는데 자존심이 상해 아니라고 이야기했어.,5
선생님이 오늘 성적 올랐다고 안아주셨는데 너무 부끄러웠어.,5
성격이 내성적이다 보니 친구를 만들기도 어려워서 별로 없는데 문득 외로움이 들어.,5
성사된 계약이 무산됐다는 연락을 받았어. 너무 혼란스러워.,5
성적이 오르지 않아 힘든데 상의할 사람이 없어. 나만 혼자 있는 느낌이야.,5
성적이 이렇게 낮게 나오다니 말이 안되네. 너무 당황스러워.,5
성적표가 나왔는데 지난번 보다 떨어졌어. 아빠가 또 혼내실 것 같아.,5
성폭행 당해 아이를 임신 했다는 사실이 나를 미치게 해.,5
세상에 나 혼자 밖에 없는 거 같아.,5
소개받은 사람이 전 여자친구더라고.,5
소개팅 자리에 나갔는데 왜 친구는 인기가 많은 거야? 친구한테 열등감 생겨.,5
소개팅으로 만난 남자가 갑자기 잠적을 하였어. 황당해.,5
소개팅을 다녀왔는데 나의 첫인상을 안 좋게 본 것 같아.,5
소극적인 성격 때문에 직장 친구들과 어울리지 못해서 너무 스트레스받아.,5
속도위반으로 결혼식을 앞당기게 됐어. 다들 눈치 챘을 텐데 어떻게 생각할지 신경 쓰여.,5
쇼핑할 때마다 정말 고민돼.,5
수능 시험이 얼마 안 남았는데 공부를 많이 못 했어. 어느 대학을 가야 할지도 모르겠어.,5
수능이 얼마 남지 않았는데 점점 지치려고 해. 수험생활이 빨리 끝났으면 좋겠어.,5
수시랑 정시 중 어떤 걸 준비해야 할지 몰라서 너무 혼란스러워.,5
수업 시간에 선생님께서 학생들을 차별하시는 게 너무 역겨워.,5
수업 시간에 장래 희망 발표를 했는데 매우 부끄러웠어.,5
수업 시간에 졸고 있다가 선생님께 걸렸어. 다른 애들도 다 나를 보고 웃고 있었어!,5
수업시간에 선생님께서 학생들을 차별하시는 게 너무 역겨워.,5
수업시간에 조는 바람에 필기를 못해서 친구들에게 보여 달라고 하고 싶은데 거절할까 봐 두려워,5
수업이 시작되자 내 친구가 피투성이가 된 꼴로 교실에 들어왔어.,5
수학 문제는 보기만 해도 혐오스러워.,5
수학 선생님이 이번 기말고사 시험 서술형 백 퍼센트로 내신대. 너무 혐오스러워.,5
수행평가 공지사항이 잘못 올라와서 내일인 게 다음 주라고 올라왔대. 준비를 하나도 안 했는데 어쩌지?,5
숙제를 다 해가면 선생님께서 예뻐해 줄지 몰라 당황스럽네.,5
숙제를 못 해서 친구 숙제를 베껴서 제출했어. 기분이 안좋아.,5
순간의 감정으로 친구를 배신했어. 죄를 지은 느낌이야.,5
술김에 오래 알고 지낸 친구에게 고백해 버려서 많이 부끄러워.,5
술김에 오래 알고 지낸 친구한테 좋아한다고 말해버렸어.,5
술에 취해 주사를 부리는 친구의 모습을 처음 보니 당황스러워.,5
쉬는 시간에 공부하고 싶은데 친구들이 나를 이상하게 봐.,5
쉽게 처리할 수 있는 일이 있었는데 내가 실수 하는 바람에 더 복잡해져버렸어. 팀장님께 혼났는데 너무 당황스러웠어.,5
쉽게 처리할 수 있는 일이었는데 내가 실수 하는 바람에 더 복잡해져버렸어. 팀장님께 너무 미안해.,5
스카이 대학 출신 입사 동기가 승진했어. 평소에 내가 칭찬을 더 많이 받았는데 허탈하다.,5
스터디 그룹에서 공부를 해도 성적이 오르지 않아서 친구들 몰래 과외를 받는 것에 미안해.,5
승승장구하는 학교 동기들을 보고 있자면 신경질이 나. ,5
시어머니가 나 보고 여자는 집에서 애나 보라고 일 그만두래. 정말 화가 나.,5
시어머님이 남자아이를 원하셨는데 여자아이를 출산하게 되어서 죄책감이 많이 들어.,5
시험 성적이 떨어졌는데도 부모님께서는 언제나 나를 믿고 응원해주셔.,5
시험 어떻게 하면 좋지?,5
시험 후에 친구들과 답을 맞춰보는 게 너무 창피해. 혹시라도 내 점수가 안 좋게 나왔으면 어쩌지?,5
시험 후에 친구들과 답을 맞혀보는 게 너무 창피해. 혹시라도 내 점수가 안 좋게 나왔으면 어쩌지?,5
시험문제가 헷갈려서 옆 친구의 답안지를 몰래 베끼다가 선생님께 들켰어.,5
시험성적이 마음에 별로 들지 않았는데 친구들이 계속 물어봐서 화를 냈어.,5
시험을 보고 있는데 갑자기 배가 아파서 큰일이야.,5
시험을 보고 있는데 갑자기 볼펜 잉크가 나오지 않아서 당황했어.,5
시험을 봤는데 동생이랑 점수가 너무 비교돼. 기분이 안 좋아.,5
시험을 앞두고 술을 마시러 다니는 친구들이 한심해 보여.,5
시험을 잘 봐도 상대평가로 점수가 안 나오는 것을 보며 속상해.,5
시험을 쳤는데 성적이 나빠 부모님께 성적표를 보여드리기 부끄러워.,5
시험을 쳤는데 이번 시험에서 우리 반 꼴등을 하게 되어 너무 속상해.,5
시험이 내일인데 공부를 하나도 안 했어.,5
식사하는데 맞은편에 앉은 사람이 자꾸 나를 쳐다보는 것 같아서 신경 쓰였어.,5
신기하게도 요즘은 특별히 아픈 데가 없더라도 누군가가 내 걱정을 해줬으면 좋겠어.,5
신랑이 예전에 만났던 애인이 우리 결혼식에 찾아와 난동을 부려서 크게 당황했어.,5
신입사원 오리엔테이션이 있는데 장기자랑을 해야 해서 부끄러워. 어떻게 해야 하지?,5
신입이 들어오고 나서 사람들이 다들 그 녀석만 찾아.,5
신혼 첫 날 밤에 그녀와 나는 평소와 달리 어색했어. 그래서 당황했어.,5
신혼 첫날 밤에 그녀와 나는 평소와 달리 어색했어. 그래서 당황했어.,5
실직했던 남편이 다시 일을 찾을 생각이 없어 보여서 당황스러워.,5
싫어 할 것은 알았지만 진심을 말했더니 애들이 싫어해.,5
싫어하는 선배가 자꾸 다른 사람들에게 나를 좋아한다고 말하고 다녀. 당황스러워.,5
아 나는 분명 답을 다 맞게 썼는데 왜 이러지?,5
아 부끄러워. 친구들은 은행 공기업 다 잘만 취업하는데 왜 나는 되는 일이 없지?,5
아 창피해. 오늘 정말 창피한 일이 있었어.,5
아 큰일 났네. 어떻게 하는 게 좋을까?,5
아! 정말 너무 괴로워!,5
아! 정말 힘들어. 나 정말 큰 죄를 저질렀어!,5
아기 건강이 안 좋다는데 임신하고 몸조리를 잘 못해서 그런 건 아닐까 후회돼.,5
아기 돌잔치를 호텔에서 할 거라고 말했는데 예약이 꽉 차서 당황스러워.,5
아기가 예정일보다 빨리 나올 것 같다는 이야기를 들어서 당황스러워.,5
아까 마스크 안 쓰고 통화하는 사람을 보았어.,5
아까 일을 생각하면 얼굴이 화끈거려. 친구들이 다 나를 빤히 쳐다보면서 수군거렸어.,5
아까 집에 오는 길에 누나를 만났는데 누나가 내 신발이 짝짝이라고 놀려서 창피했어.,5
아내가 갑자기 나에게 이혼 서류를 줬어.,5
아내가 고생하는 게 내가 돈을 많이 못 벌어서 그런 것 같아 미안해.,5
아내가 나랑 싸우고 본가로 돌아갔는데 부모님조차도 나만 타박하셔서 당혹스러워.,5
아내가 나를 가정폭력으로 신고해서 나 혼자 격리 조치되어서 너무 슬퍼.,5
아내가 낳은 아이와 내 유전자 검사 결과가 일치하지 않대서 당황스러워.,5
아내가 아기를 낳았는데 너무 고통스러워했어. 아내의 모습을 보니 아무것도 할 수 없는 내가 부끄러워졌어.,5
아내가 아이들을 모두 데리고 친정으로 돌아갔어. 나에게 화가 난 걸까?,5
아내가 출산 후에 산후조리원 들어가는 것 때문에 걱정이야. 남들은 다 비싼 곳에서 산후조리를 한다고 하는데.,5
아내가 출산을 원하지 않았는데 임신을 하고 울었어.,5
아내가 출산했는데 최근에 유독 말 수가 급격히 줄었어. 이유 없이 눈물을 흘릴 때도 있고 폭식할 때도 잦아.,5
